label,message
0,"Dear Applicant Thank you for applying to our job portal via SMARTRECRUITER, We are impressed by background and would like to invite you to the job You need to make contact with our hiring manager through Google Hangout You are required to set up a mail account www.gmail.com) and download google hangout (www.google.com/hangouts). The hiring manager will let you know more about the post on answer your questions and are you more about the company and position we have available for you to occupy. Your verification code is (ARN-2018), this would serve as your identification number throughtout the online hiring process. To contact our hiring Manager. Name: Mrs Vivian Butland Google Hangout. mrsvivianbutland@gmail.com Positions Available: Call Center Representative, Receptionist Data Entry Administrative Assistant Time: As soon as possible. Best of luck AHRENS GROUP PTY LTD"
0,This year you need to pay an extra tax on your super contributions known as Div293. We will soon send you a Div293 Notice of Assessment. Remember to check this notice when it arrives as it contains important information about
0,"You are a winner U have been specially selected 2 receive ÃÂ¥ÃÂ£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,,,"
0,"Help confirm if this company is real DPPR Resources. 2,Akin.Osiyemi street, Mr Biggs B/stop, Allen Avenue Ikeja"
0,"Urgent! Please call 09061213237 from a landline. ÃÂ¥ÃÂ£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,,,"
0,"You are invited for an Interview Scheduled on Fri 29th June, 2018 for the position of Bus. Dev. Executive. Time: 11:30AM, Venue: 1b Alfred Olaiya Street, Awuse Estate, Opebi, Ikeja Lagos. Please come with originals & copies of CV/Credentials and be corporately dressed. For details call: 070-1335-3014"
0,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.,,,"
0,"Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,,,"
0,"You have WON a guaranteed ÃÂ¥ÃÂ£1000 cash or a ÃÂ¥ÃÂ£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,,,"
0,"DEAR APPLICANT, YOU HAVE AN INTERVIEW WITH US AT LS-RESOURCE, MON. 2/7/18 BY 9AM, 3RD FLR, CROWNET PLAZA, IDRIS GIGADO STR, WUYE, ABUJA. CHECK YOUR MAIL NOW!
 "
0,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm,,,"
0,"HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,,,"
0,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY ÃÂ¥ÃÂ£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.,,,"
0,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL,,,"
0,"WINNER! As a valued network customer you hvae been selected to receive a ÃÂ¥ÃÂ£900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,,,"
0,"URGENT! Your Mobile number has been awarded with a ÃÂ¥ÃÂ£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,,,"
0,"Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,,,"
0,"Sequel to your application received via our online advertorial page, your details as been screened and it interests our organization. In view of that, you have been shortlisted for an interview, it would be conducted in Two phases, Oral and Essay. Kindly find the details below. Date Tuesday, 10th April, 2018Time -8:30am promptVenue-The Zonal Office, B&S Consulting Group, Suite 4A, Ogungbeye str, Off Amaraolu, Opposite Zenith Bank, Agidingbi-1st gate, Ikeja, Lagos. B&S Consulting Group is a fast growing business strategy and human capacity development outfit: Provides customized solutions for the formulation and implementation of business strategiesYou are required to come with a hard copy of your Resume and 2 passport photographs. Dress appropriately and be punctual. You will be meeting with the Executive boardWe apologize for the short notice; however it is important you confirm your availability. Kindly do that by replying this email as soon as possible. For more details reach call79 on 08184429919Best RegardsFor: The Human Resource Team"
0,"Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,,,"
0,"Congratulations - Thanks to a good friend U have WON the ÃÂ¥ÃÂ£2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate,,,"
0,"WINNER!! As a valued network customer you have been selected to receivea ÃÂ¥ÃÂ£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,,,"
0,"Good Morning, Sequel to your application and after careful review of your CV, we are pleased to invite you for an interview. Venue: FILMO GROUP, 1 Kandi Close, Off Aminu Kano Crescent, Wuse II, Abuja, Nigeria Date: 14-5-2018 Time: 10am prompt. Please come along with a copy of your CV/credentials. Regards, Adebowale"
0,"Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,,,"
0,"You have been selected for an interview with the HRA in our office;8,Adebare Street,B&Q Building,Ogudu Bustop,Lagos on Thur 7th June,2018 by 9am.080-3860-4624 they called themselves ICA Ltd"
0,"Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,,,"
0,"Dear Candidate,
 Sequel to your recent online job application to our advertised vacancy, The selection committee has carefully identified you for this great opportunity, please be informed that your application has been considered and you are hereby recommended for an aptitude test and oral job brief, followed by the job duties and specifications.
 Opportunities: Customer Service Executives and Outsourcing Personnel With SCHLEEZ NIGERIA LIMITED
 First floor, left wing  No 49, OLOWU STREET, OFF MOBOLAJI BANK ANTHONY WAY, IKEJA, LAGOS STATE, NIGERIA.
 On 20TH JULY BY 9:00AM.
 The interview will be with the Human Resources department.
 Upon arrival at reception ask the security for the center.
 The interview is scheduled to last approximately 1 hour tentatively and will take the form of; A written aptitude test for about 10 minutes or less,
 One on one interview with the HR for about 5 minutes or less, Then the job duty and specification for about 15 minutes or less, The selection process with the Hr Head for about 28minutes or less, Final interview with the Hr Head which will last for about 8 minutes for the selected candidates to be shortlisted for the job.
 Please note that you are to bring along with you,
 Any valid ID card, hard copy of your credentials, a copy of this invite and the sms you will receive from JOB BRIEF We look forward to meeting you.
 Regards
 Okon Shontelle
 Human Resources Department
 01-724-5339
 https://mchleez.com/
 "
0,"Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,,,"
0,ATM CARD BLOCKED.DEAR CUSTOMER CBN OF NIGERIA HAS BLOCKED YOUR ATM CARD DUE TO INCOMPLETE BVN REGISTRATION TO REACTIVATE CALL OUR CUSTOMER CARE ON 08108213061
0,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832,,,"
0,"For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,,,"
0,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123"",,,"
0,fortunecareers ltd invite you for career chat by 9am on fri 29/06/18 192 Ikorodu Rd beside FirstBank Palmgrove Lagos 080-50387293 Ref:FC/ZP/DD7
0,"ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,,,"
0,"Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890ÃÂ¥ÃÂ£1.50 per msg,,,"
0,"You are selected for an interview for post applied. Interview holds in Gtext Hub, 3rd Floor 51/52 Ijaiye Road, Ogba Bus Stop, Lagos. Date: Tuesday 6th March by 12noon. No rescheduling allowed, only apply if u can be available that date and can resume next day if selected."
0,"Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,,,"
0,"Todays Vodafone numbers ending with 4882 are selected to a receive a ÃÂ¥ÃÂ£350 award. If your number matches call 09064019014 to receive your ÃÂ¥ÃÂ£350 award.,,,"
0,"Dear Subscriber ur draw 4 ÃÂ¥ÃÂ£100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,,,"
0,"Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,,,"
0,Dear Customer Due to the new BVN Policy by CBN Your ATM CARD has been deactivated to reactivate call our BVN room an 09093559367 THANKS(CBN)BVN ROOM
0,This year you need to pay an extra tax on your super contributions known as Div293 We will soon send you a Div 293 Notice of Assessment. Remember to check this notice when it arrives as it contains important information about contributions To find out more go to ato.gov.ach/DIV203FirstTime
0,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk,,,"
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..,,,"
0,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL,,,"
0,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!,,,"
0,"Dear Applicant,
in further assessment of your Online application, you have been Successfully Scheduled for a SCREENING INTERVIEW EXERCISE at one of our centres.
DATE: FRIDAY 4th January, 2019.
TIME: 10 a.m prompt.
VENUE: Ground Floor, 2 Akin Osiyemi Street, Off Allen Ave Opposite Sterling Bank plc, Ikeja Lagos.
Successful Candidates are always better prepared than Unsuccessful ones. Therefore, to aid entry into the venue please ensure the following:
Come with an updated Resume/ Curriculum Vitae, two (2) Passport Photographs and a hard copy print out of this mail. This invitation is a response to the Application / Curriculum Vitae you submitted which we are handling on behalf of our clients. You can recourse to us if you did not apply for such position to enable us manage your records properly.
You will meet with the Deputy Managing Director, Head of Human Resource of our clients after the Oral assessments for proper evaluation.
Dress corporately and be sure to come early as lateness will not be ALLOWED.
Please note that the venue would be open to you 20 minutes before SCREENING time and you are expected to be seated 10 minutes before the exercise.
REGARDS,
RECRUIT TEAM.
PHILZYY CONSULTS"
0,"We have reviewed your application for the position of a Financial Advisor and would like to invite you to attend an interview on Date: Friday, June 22 2018 Time: 9 AM Address: 95b, Opebi Road, Ikeja, Lagos. Please bring along with you, copies of your original documents and do contact us on 08035816311 orisaac.osaigbevo@armlife.com.ng to confirm your attendance at the interview. Please note that it is very important that you confirm your availability for the interview and if you'll like to reschedule, we have a free day next week to meet with you. Please do call or send us a mail as well."
0,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE,,,"
0,"Hi,
 Congratulations!
 You have been selected for the next recruitment phase for Eclat Management Associate Program. Kindly avail yourself for an interview on Tuesday 31st July, 2018 at 09.00am Nigerian time.
 Venue: No 8 Sabiu Ajose Street, Off Bode Thomas, Surulere, Lagos. Or you can come in through Adeniran Ogunsanya, off Modupe Johnson Street by Skye Bank.
 Come prepared to take a project-based test, make a presentation, have a chat and discuss in fine detail your skills, competencies and experience within and outside the workplace.
 Kindly confirm receipt of this email and your attendance for the interview before close of business on Monday (30/07/2018).
 Ask to see Gbenga Johnson when you arrive.
 Thanks and see you Tuesday.
 Sincerely,
 HR Team"
0,"Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or ÃÂ¥ÃÂ£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,,,"
0,"Dear Customer, We need to validate your account please follow the link or visit the nearest branch. http://bit.ly/2lhlrKX RZS54"
0,"Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,,,"
0,"Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,,,"
0,"ATM BLOCK:Dear customer, your ACCT and ATM card has been blacked by (CEN) due to ABVN error, quickly call our customer care line on 08162805509) to Reactivat "
0,"URGENT! We are trying to contact U. Todays draw shows that you have won a ÃÂ¥ÃÂ£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,,,"
0,"Dear Applicant
In line with your application for the position of a ""ACCOUNT OFFICER you have been invited for an oral interview section with the human resource unit at one of our selected centers in Lagos.
Date: Thursday, 18th October, 2018
Time: 9:am
Address: 5, Resource Press Building, Oando Filling Station B/Stop Opposite SBN End of Adeniyi Jones, Ogba Lagos.
Note that the invitation is a response to the application you submitted which we are handling on behalf of our client and you recourse to us if you did not apply for such position so we can manage our records properly.
Best Regards,
RECRUITMENT TEAM

"
0,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz,,,"
0,"Base on CV review, you have been shortlisted for an interview with DGS on [date] by [time] at 2, Sunday street, Beside GTBANK, Palmgrove B/stop, Lagos . Slot: AMD4"
0,"YOU ARE CHOSEN TO RECEIVE A ÃÂ¥ÃÂ£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,,,"
0,"PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,,,"
0,"BVN ALERT:Dear customer, your ATM card and ACC*****has been DE-ACTIVATED due BVN system error to RE-ACTIVATE please call 08106942082 before 24hours."
0,"You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,,,"
0,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a ÃÂ¥ÃÂ£1500 Bonus Prize, call 09066364589,,,"
0,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.,,,"
0,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min,,,"
0,"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,,,"
0,"Dear Customer, Dial ÃÂ *565*2# to link your Bank Account to your BVN so as to avoid loss of funds which may apply to all Bank accounts without BVN.Costs N20 "
0,"FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,,,"
0,"MAX GLOBAL invites you for a WORK BRIEF/WORK OUTLINE on TUE 21/6/16 by 9am at 13 OLADOSU STR, OPP TOYIN STR IKEJA. DR AKINKUNMI 07037630606."
0,"Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,,,"
0,"Call from 08702490080 - tells u 2 call 09066358152 to claim ÃÂ¥ÃÂ£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,,,"
0,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114,,,"
0,SG Bonus for you $200 is available! To take your bonus please confirm your identity here sg-gov.com/?65******
0,"Please CALL 08712402972 immediately as there is an urgent message waiting for you,,,"
0,"PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,,,"
0,"URGENT! Your Mobile number has been awarded with a ÃÂ¥ÃÂ£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,,,"
0,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p,,,"
0,"We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,,,"
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?,,,"
0,BVN ALERT:Dear Customer your ATM card and Account has been Blocked Due to BVN system error:quickly call our helpline 08142878309 for Assistance under 24hour.
0,"FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,,,"
0,"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,,,"
0,"Today's Offer! Claim ur ÃÂ¥ÃÂ£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. ÃÂ¥ÃÂ£3.00 Sub. 16 . Unsub reply X,,,"
0,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min),,,"
0,"You have been selected for a FREE $1,000 Bestbuy Enter ÃÂ Code: *FREE415* at www.bestbuy.com.bcty.biz to get yours now. Only 121 left! txt out to remove"
0,"Dear samuel, you are invited for an interview in AIICO plc at AIICO building 203/205 oshodi apapa express way, iyana isolo, lagos on Wednesday 16th may 2018."
0,"URGENT We are trying to contact you Last weekends draw shows u have won a ÃÂ¥ÃÂ£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,,,"
0,"FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,,,"
0,ATM Block: Dear customer your ATM CARD has been blocked due to BVN upgrade of the year quickly call 09056534667 to reactivate within 24 hours
0,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info,,,"
0,"Dear customer, CENTRAL BANK has blocked your account and ATM card due to incomplete BVN registration to re-activate kindly call the interswicth on 09038033750"
0,"Thank you for applying to become part of our workforce. Sequel to your recent application via our online advertorial page, we are pleased with your background.
In view of this you have been Shortlisted to attend our LEADERSHIP/BUSINESS ASSESSMENT and WORKSHOP for an INTERVIEW to be a Team/ Unit leader.
OVERVIEW OF CENTER FOR LEADERSHIP, ENTREPRENEURSHIP AND DEVELOPMENT INITIATIVE CFLEAD
Is the culmination of years of experience in the corporate and small business worlds, with a passion for raising businessmen and women.
Our priority is to assist individuals in having a befitting lifestyle, acquire their desire and live a healthy life, using capacity building as a critical tool.
VENUE: 13 Ajumobi Olorounje street, off acme road BESIDE FIRST BANK. Firstgate Bus-stop Agidingbi Ikeja.
DATE: Tuesday 15th January 2019
TIME: 9am prompt
NOTE:-  You are required to tender this invitation and passport photographs at the point of entrance for security purpose.
We are sorry for the short notice, however; itÃ¢ÂÂs imperative to confirm your availability, do so by replying to this e-mail.
We look forward to seeing you.
DR BRUCE"
0,"Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,,,"
0,"A ÃÂ¥ÃÂ£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a ÃÂ¥ÃÂ£400 reward. Just call 09066380611 ,,,"
0,"Thank you for applying for the position of Senior Supervisor, Quality Control. Sequel to your response to the advert from a newly established Abuja based Beverage Company; you are hereby invited for the next round which has been rescheduled as follows: Date: June 8, 2018. Time: 1:00pm prompt. Venue: Hotel 1960 Clasic, 24 Olufunmilola Okikiola Street, Off Toyin Street, Ikeja, Lagos. Kindly confirm your availability by replying this mail"
0,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx,,,"
0,"We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,,,"
0,"DEAR APPLICANT, YOU HAVE AN INTERVIEW WITH DPP-RESOURCE, AKIN OSIYEMI STR, OPP. STERLING BANK, ALLEN AVE. IKEJA. CHECK YOUR MAIL NOW!"
0,"You are invited for an INTERVIEW by the HRM (PAXY GLOBAL) on WED 28/11//2018 by 9am at 6 Remilekun Str, off Falolu Road by Akerele Road, Surulere, LagosÃ¢ÂÂ¦"
0,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.,,,"
0,"74355 XMAS iscoming & ur awarded either ÃÂ¥ÃÂ£500 CD gift vouchers & free entry 2 r ÃÂ¥ÃÂ£100 weekly draw txt MUSIC to 87066 TnC,,,"
0,"This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,,,"
0,"You have been shortlisted for an interview at LibiShop Limited. Please make yourself available on Friday 7th December 2018 by 10.00AM at 320 Odunsanmi Street Off Wempco Road Ogba Lagos
Please confirm availability, Thanks
08060660979"
0,"RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,,,"
0,"Dear Candidate, We were impressed by your background, skills, experience and have just been recommended to have an aptitude and interview session with the Human Capital Management team of DPP- Resources. Date: THURSDAY 25 OCTOBER, 2018. Time: 9 am prompt Venue: Number 2, Akin Osiyemi street, Opposite Sterling bank/Canon, Mr Biggs B/stop, Allen Avenue, Ikeja. We look forward to meeting you and having a good working relationship with you in our team. Note: For proper documentation and accreditation: * Please bring a copy of your updated CV AND * a print out of this invitation email to the interview. We wish you the very best in your pursuit Best regards, Human Capital Management Department (Kindly acquaint yourself with the organization"
0,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2,,,"
0,"Win the newest ÃÂ¥ÃÂHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!,,,"
0,"Hello OGINNI OLUWASEUN, based on your application to M.H.S, you're required to come over for an Interview on Friday 30th March, 2018.Time: 9am promptVenue is MHS Office, 6th Floor, 65c Opebi road, opposite glass house by Salvation b/stop, Opebi, Ikeja, Lagos.A copy of your CV and a passport photograph is required and pls ensure to be punctual."
0,"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,,,"
0,"tells u 2 call 09066358152 to claim ÃÂ¥ÃÂ£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,,,"
0,"Dear Valued Customer, The online registration for your Unique Identification Number (SVN) is incomplete. Please note that your ATM Debit card will be disabled from performing transactions Pending the registration of your ATM card on our new secure Guaranty Trust Bank/Interswitch platform as mandated by the Central Bank of NigeriaCBN) Failure to complete this process will result to permanent account termination as directed by Central Bank of Nigeria CBN). Copy and paste the link to Register: http:// bit.ly/1F298. This is a Mandatory Online Registration. GUARANTY ELECTRONIC NOTIFICATION SYSTEM. GTCONNECT 2015"
0,"You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,,,"
0,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu,,,"
0,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE,,,"
0,"GC RESOURCES INVITES YOU FOR AN INTERVIEW ON A REFERRAL,GRATULATIONCONCEPT INVITE U FOR INTERVIEW ON 22/8/168 OLABISI ONABANJO WAY,OPP BAPTIST PRIMARY SCH,IDI-ABA ABEOKUTA,1ST FLOORBY 10AMRK1"
0,"+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON ÃÂ¥ÃÂ£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÃÂ¥ÃÂ£7. 50,,,"
0,"After careful preview of your details and Curriculum Vitae, considering the skills and attributes you have, the Board of Directors of BG Careers NIG. has decided to invite you for an interview for the position of Graduate Intern. On Wednesday 9th May 2018, by 9am at 4 Alhaji Kareem Ogungbeye street, off Amaraolu street  beside Zenith bank Agidingbi Ikeja, Lagos. Please, come with your CV, a passport photograph and this mail to the interview. It is important you confirm your availability by replying this email as soon as possible. You can reach the Human Resource Manager on 15035/08157295044 We look forward to seeing you. Wishing you the best _________ Board of Directors BG Careers NIG  4 Alhaji Kareem Ogungbeye street off Amaraolu street beside Zenith bank Agidingbi Ikeja, Lagos.  15035/08157295044  bgcareers.hr@gmail.com"
0,"A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,,,"
0,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow,,,"
0,"with regards to your resume sent to us, we are pleased to recommend you for an opening in our organisation after much evaluation of your profile.You have been cordially invited to partake in the ongoing recruitment at Lead Concept. LEAD CONCEPT is a top direct fast-growing business strategy and human capacity development outfit dedicated to providing innovative business solution to her teeming clients, assists clients in creating and managing strategic relationships and alliances with other organizations, including startups to multinational companies, research institutions, and government agencies, we generate the best high-quality leads your business needs to succeed in business world globally and we have a constant flow of new leads as a result of professionalism in our field. At lead concept we have values that have always contributed to our success; take pride, we are passionate, never give up, and work as a team and it fun. Our values are reflected in everything we do, its what sets us apart. Date: Tuesday 19th June,2018 by 10am prompt. Office Address:Suit 18B Bayo Ajayi Street,Opp African Shine by Cadbury bus stop,Agindibi,Ikeja.Lagos Note:You are required to come along with an updated copy of your CV and a means of proper identification. However it is important you confirm receipt and your availability replying this email. Regards, HR ADMIN Dr. ZARA Human Resource Office-Line:08051897778"
0,"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,,,"
0,"okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,,,"
0,"With reference to your application for the position of Research and Development Officer, you are hereby invited for an interview at West African Seasoning Co Ltd. Date: 11th Jan 2018 Venue: 37 Creek Road Apapa, Lagos -Conference room Time: 10:00am prompt"
0,"Strictly by recommendation,PML invites you for an interview as unit manager on xo xo date at 13 Oladosu Street, Off Toyin Street ,Ikeja...Aux please how true is dsHop not gold"
0,"You are invited for an interview in LASACO Assurance Plc at Plot 36 Acme rd, Ogba Ikeja by 10 am on Tues 15/8/2017, dress corporate, come with a CV call 080xxxxxxxx"
0,"Dear Applicant Your application to Careerswise Recruitment Agency as been received. We are pleased to inform you that you have been selected to attend an interview session with the Head of Human Resource (HRM) at Management Resource a Consulting Firm and also offer Entrepreneurial services. Time: 10:00 am Date: Monday 28th MAY,2018 Address:5 SURULERE HOUSE, surulere industrial road, Off Adeniyi jones. Ikeja Lagos. Come with a hard copy of your CV Kindly reply this mail if you will be available and for further details. Regards, Mary Davies Relationship Officer 09037567921 Ikeja Branch Lagos"
0,"Following your application for Female customer care/experience centre job role, We invite you for aptitude test/interview on Monday 26th March, 2018.Time: 8amVenue: JKK house. 229, (btw anthony & ilupeju b/stop) Ikorodu Rd,Lagos.Please come with a copy of your CV, passport photo, original and a copies of your credentials (NYSC compulsory)N.B: Pls do not come if you have attended this same excercise within the last 6 months.GLOBACOM HR."
0,"URGENT! Your mobile No 077xxx WON a ÃÂ¥ÃÂ£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm,,,"
0,You have been invited for an interview for the position of a SALES/CUSTOMER SERVICE REPRESENTATIVE tomorrow 6/6/18 by 10.00am at JANCHINE NIG LTD. 217/219 Olabode house ikorodu road Ilupeju lagos. B/w Anthony and Obanikoro busstop. Come with the hardcopy of CV and passport
