label,message
1,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.,,,"
1,"Nice talking to you! please dont forget my pix :) i want to see all of you...,,,"
1,"Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,,,"
1,"I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,,,"
1,"Your daily text from me ÃÂÃÂÃÂ a favour this time,,,"
1,"You always make things bigger than they are,,,"
1,"She was supposed to be but couldn't make it, she's still in town though,,,"
1,"Haha get used to driving to usf man, I know a lot of stoners,,,"
1,"say thanks2. ,,,"
1,"Babe ? I lost you ... :-(,,,"
1,"Lol ... I knew that .... I saw him in the dollar store,,,"
1,"Yeah right! I'll bring my tape measure fri!,,,"
1,"That seems unnecessarily affectionate,,,"
1,"Dunno dat's wat he told me. Ok lor...,,,"
1,"Ha. You donÃÂÃÂÃÂ·t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.,,,"
1,"Stop knowing me so well!,,,"
1,"Sir, I need Velusamy sir's date of birth and company bank facilities details.,,,"
1,"That was random saw my old roomate on campus. He graduated,,,"
1,"Valentines Day Special! Win over ÃÂ¥ÃÂ£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,,,"
1,"Fuck cedar key and fuck her (come over anyway tho),,,"
1,"U should make a fb list,,,"
1,"Ok then i will come to ur home after half an hour,,,"
1,"THANX 4 PUTTIN DA FONE DOWN ON ME!!,,,"
1,"ÃÂÃÂ wait 4 me in sch i finish ard 5..,,,"
1,"Alright took the morphine. Back in yo.,,,"
1,"I'll probably be around mu a lot,,,"
1,"Babe, I need your advice,,,"
1,"Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,,,"
1,"I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,,,"
1,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ,,,"
1,"There's no point hangin on to mr not right if he's not makin u happy,,,"
1,"Nationwide auto centre (or something like that) on Newport road. I liked them there,,,"
1,"Easy mate, * guess the quick drink was bit ambitious.,,,"
1,"Hey what are you doing. Y no reply pa..,,,"
1,"Ya very nice. . .be ready on thursday,,,"
1,"Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,,,"
1,"Aight yo, dats straight dogg,,,"
1,"I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,,,"
1,"Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,,,"
1,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical,,,"
1,"Happy new years melody!,,,"
1,"I borrow ur bag ok.,,,"
1,"Are you there in room.,,,"
1,"The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,,,"
1,"Am surfing online store. For offers do you want to buy any thing.,,,"
1,"K..k..i'm also fine:)when will you complete the course?,,,"
1,"Me n him so funny...,,,"
1,"Are you willing to go for apps class.,,,"
1,"Senthil group company Apnt 5pm.,,,"
1,"I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),,,"
1,"No he didn't. Spring is coming early yay!,,,"
1,"Sorry da thangam.it's my mistake.,,,"
1,"What time do u get out?,,,"
1,"But we havent got da topic yet rite?,,,"
1,"Horrible gal. Me in sch doing some stuff. How come u got mc?,,,"
1,"sry can't talk on phone, with parents,,,"
1,"Oh :-)only 4 outside players allowed to play know,,,"
1,"Watching ajith film ah?,,,"
1,"And several to you sir.,,,"
1,"Cool, text me when you're ready,,,"
1,"Oh... Okie lor...We go on sat... ,,,"
1,"Dunno y u ask me.,,,"
1,"Filthy stories and GIRLS waiting for your,,,"
1,"I've got ten bucks, jay is being noncomittal,,,"
1,"TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,,,"
1,"I pocked you up there before,,,"
1,"Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,,,"
1,"Sounds great! Im going to sleep now. Have a good night!,,,"
1,"Sorry, I can't help you on this.,,,"
1,"Nah man, my car is meant to be crammed full of people,,,"
1,"Oh ok i didnt know what you meant. Yep i am baby jontin,,,"
1,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary,,,"
1,"On the way to office da..,,,"
1,"Hm good morning, headache anyone? :-),,,"
1,"Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,,,"
1,"Should I head straight there or what,,,"
1,"Long beach lor. Expected... U having dinner now?,,,"
1,"Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,,,"
1,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.,,,"
1,":) ,,,"
1,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.,,,"
1,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around,,,"
1,"Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,,,"
1,"Lol they don't know about my awesome phone. I could click delete right now if I want.,,,"
1,"You know there is. I shall speak to you in  &lt;#&gt;  minutes then,,,"
1,"Anything lar then ÃÂ_ not going home 4 dinner?,,,"
1,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy,,,"
1,"IÃÂÃÂÃÂ·m parked next to a MINI!!!! When are you coming in today do you think?,,,"
1,"Sure thing big man. i have hockey elections at 6, shouldnÃÂÃÂÃÂ·t go on longer than an hour though,,,"
1,"You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,,,"
1,"Many more happy returns of the day. I wish you happy birthday.,,,"
1,"I didn't get the second half of that message,,,"
1,"I wanted to ask ÃÂ_ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,,,"
1,"Yes baby! We can study all the positions of the kama sutra ;),,,"
1,"S..antha num corrct dane,,,"
1,"Aight fuck it, I'll get it later,,,"
1,"I love u 2 my little pocy bell I am sorry but I love u,,,"
1,"I asked sen to come chennai and search for job.,,,"
1,"twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,,,"
1,"Dear JOHN, your INTERVIEW with our EXECUTIVES at DPCS has been scheduled for FRI 13/04/18 by 9am at 116,Akowonjo rd,Jimoh bustop,Egbeda.Come with ur CV.10017555"
1,"As in different styles?,,,"
1,"I will see in half an hour,,,"
1,"I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,,,"
1,"Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,,,"
1,"No problem with the renewal. I.ll do it right away but i dont know his details.,,,"
1,"From here after The performance award is calculated every two month.not for current one month period..,,,"
1,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(,,,"
1,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..,,,"
1,"K come to nordstrom when you're done,,,"
1,"Wat u doing there?,,,"
1,"My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,,,"
1,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad,,,"
1,"Yeah, we got one lined up for us,,,"
1,"How was txting and driving,,,"
1,"Host-based IDPS for linux systems.,,,"
1,"Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,,,"
1,"U in town alone?,,,"
1,"And that's fine, I got enough bud to last most of the night at least,,,"
1,"Why you keeping me away like this,,,"
1,"I liked the new mobile,,,"
1,"Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march ÃÂÃÂ_ ish!,,,"
1,"Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,,,"
1,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...,,,"
1,"I can probably come by, everybody's done around  &lt;#&gt;  right?,,,"
1,"You see the requirements please,,,"
1,"Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,,,"
1,"I wont touch you with out your permission.,,,"
1,"V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,,,"
1,"Hope you are not scared!,,,"
1,"Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,,,"
1,"No she didnt. I will search online and let you know.,,,"
1,"Mine here like all fr china then so noisy.,,,"
1,"ÃÂÃÂ predict wat time ÃÂ_'ll finish buying?,,,"
1,"We stopped to get ice cream and will go back after,,,"
1,"You have 1 new message. Please call 08715205273,,,"
1,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.,,,"
1,"Nope. Meanwhile she talk say make i greet you.,,,"
1,"Thanx a lot 4 ur help!,,,"
1,"I am not sure about night menu. . . I know only about noon menu,,,"
1,"Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,,,"
1,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?,,,"
1,"U still painting ur wall?,,,"
1,"Dhoni have luck to win some big title.so we will win:),,,"
1,"I am going to film 2day da. At 6pm. Sorry da.,,,"
1,"Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,,,"
1,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.,,,"
1,"Ok i am on the way to railway,,,"
1,"S.s:)i thinl role is like sachin.just standing. Others have to hit.,,,"
1,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.,,,"
1,"WHO ARE YOU SEEING?,,,"
1,"How much did ur hdd casing cost.,,,"
1,"Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,,,"
1,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?,,,"
1,"Wat happened to the cruise thing,,,"
1,"Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,,,"
1,"My friends use to call the same.,,,"
1,"Havent shopping now lor i juz arrive only,,,"
1,"They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,,,"
1,"I think if he rule tamilnadu..then its very tough for our people.,,,"
1,"Compliments to you. Was away from the system. How your side.,,,"
1,"When/where do I pick you up,,,"
1,"Daddy will take good care of you :),,,"
1,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.,,,"
1,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!,,,"
1,"Can i get your opinion on something first?,,,"
